latitude,longitude,crime_type,datetime,area
19.036375941610185,72.83730691180729,THEFT,2025-09-11 19:34:30,Vile Parle
19.138810206590957,72.85704021306479,BURGLARY,2025-07-25 10:37:30,Lower Parel
19.089711013913373,72.92368840134894,THEFT,2025-07-09 05:32:30,Powai
19.12804532813106,72.93666353077931,BURGLARY,2025-06-22 19:26:30,Powai
19.034111823267917,72.9128044643884,THEFT,2025-05-21 11:52:30,Borivali
19.02116526941122,72.84760933825575,ASSAULT,2025-08-18 16:04:30,Vile Parle
19.031097652610566,72.95189729623401,DRUG,2025-12-19 20:26:30,Dadar
19.022427543095127,72.91571418833855,VEHICLE,2025-08-02 22:24:30,Bandra
19.10120086001543,72.85257525547652,ASSAULT,2025-10-13 19:34:30,Borivali
19.087556099669285,72.90736344141102,FRAUD,2025-03-13 09:22:30,Bandra
19.109296228342163,72.91238785068813,DRUG,2025-08-02 15:25:30,Vile Parle
19.08803699457828,72.91391225144382,THEFT,2025-05-27 12:50:30,Juhu
19.034904349672402,72.89877140632638,ASSAULT,2025-10-23 10:42:30,Colaba
19.131040020252783,72.87079202721625,ROBBERY,2025-03-22 09:43:30,Santa Cruz
19.03619801626638,72.84817910891915,VANDALISM,2025-12-28 11:53:30,Powai
19.10909827179247,72.86291684463698,ROBBERY,2025-11-13 08:19:30,Matunga
19.05953408714657,72.92235128078121,THEFT,2025-08-28 19:40:30,Fort
19.052055611945864,72.94376727586042,ASSAULT,2025-12-13 01:20:30,Lower Parel
19.130982197262362,72.88847137454108,BURGLARY,2025-12-31 05:14:30,Colaba
19.141448173095373,72.90397100917245,VANDALISM,2025-08-01 12:49:30,Marine Lines
19.055157466845326,72.84869743971139,OTHER,2025-02-20 01:34:30,Vile Parle
19.041345204739308,72.87401099117751,THEFT,2025-08-26 02:00:30,Dadar
19.058768017985376,72.93257302478335,THEFT,2026-01-17 05:11:30,Santa Cruz
19.00143218774984,72.9315435028131,VEHICLE,2025-02-09 08:00:30,Bandra
19.0611955589371,72.90732117856733,VANDALISM,2025-05-07 02:46:30,Bandra
19.140621094597474,72.82155864034884,THEFT,2025-01-29 20:07:30,Kurla
19.08787628830621,72.81550120047265,THEFT,2025-09-18 16:36:30,Marine Lines
19.015980023170428,72.9059066665754,ASSAULT,2025-02-08 19:01:30,Colaba
19.083188331706022,72.91674486118701,ASSAULT,2025-02-13 02:17:30,Matunga
19.007248522757404,72.86234713693881,DRUG,2025-12-14 10:18:30,Vile Parle
19.04715824007742,72.91318921180445,ASSAULT,2025-07-16 04:53:30,Dadar
19.050904267245688,72.83398885239905,ASSAULT,2025-02-03 10:20:30,Worli
19.100451101921266,72.88495730542935,THEFT,2025-09-12 05:14:30,Matunga
19.091921984740022,72.84637163716778,ASSAULT,2025-03-13 12:22:30,Borivali
19.14160676572465,72.89319377085725,BURGLARY,2025-08-20 05:23:30,Churchgate
19.142408647864116,72.92047843147226,ROBBERY,2025-05-03 10:13:30,Malad
19.100164496642986,72.83895893853447,VANDALISM,2025-02-21 00:22:30,Matunga
19.08008977713729,72.93866314458717,VEHICLE,2026-01-13 01:06:30,Vile Parle
19.044575675850712,72.8731982402237,THEFT,2025-03-14 23:09:30,Colaba
19.075596866925345,72.83723763810659,OTHER,2025-10-02 11:56:30,Bandra
19.053350311152688,72.90882312892695,VANDALISM,2025-11-17 11:41:30,Santa Cruz
19.007584991396453,72.82756246697303,FRAUD,2025-04-29 22:07:30,Mulund
19.14817887937462,72.92167143109951,THEFT,2025-02-07 01:29:30,Churchgate
19.15022289409489,72.90945842086191,BURGLARY,2025-04-27 01:34:30,Fort
19.011962234304054,72.8960514896926,VEHICLE,2025-06-29 19:27:30,Bandra
19.060280888946497,72.94563451939968,FRAUD,2025-09-30 21:36:30,Churchgate
19.051217818115912,72.9200620313894,FRAUD,2025-04-25 07:45:30,Mulund
19.099092441902283,72.83666261238658,THEFT,2025-10-09 00:44:30,Kurla
19.110329216340492,72.81700989159698,ROBBERY,2025-05-07 17:07:30,Marine Lines
19.024071053696243,72.95121295641013,THEFT,2025-03-02 08:24:30,Juhu
19.059868727934422,72.91583974600206,BURGLARY,2025-07-08 17:12:30,Santa Cruz
19.149866343406217,72.86064847596147,VEHICLE,2025-07-27 07:27:30,Andheri
19.056071365339182,72.83293030290301,THEFT,2025-08-17 23:04:30,Andheri
19.088298761839845,72.84761693117426,DRUG,2025-06-24 16:35:30,Lower Parel
19.11310128466221,72.91502642196096,BURGLARY,2025-11-01 23:43:30,Vikhroli
19.049730504934345,72.83957482015377,ASSAULT,2025-03-14 04:20:30,Vile Parle
19.070000359337122,72.81695795682991,ROBBERY,2025-11-05 21:59:30,Marine Lines
19.078348910878468,72.87219404799093,BURGLARY,2025-07-27 14:15:30,Dadar
19.083005078083517,72.88250325184764,THEFT,2025-10-03 11:29:30,Marine Lines
19.10585954843296,72.90659938159855,THEFT,2025-07-25 12:10:30,Mulund
19.109331562504547,72.84001295646426,ASSAULT,2026-01-05 07:53:30,Worli
19.028242095163492,72.85834115122367,OTHER,2025-03-15 11:59:30,Kurla
19.012768372447567,72.88437454386559,ASSAULT,2025-08-16 15:32:30,Marine Lines
19.05525653822894,72.94508129403059,THEFT,2025-05-18 11:00:30,Andheri
19.026813384394288,72.94856299985602,THEFT,2025-04-24 16:03:30,Juhu
19.139149178164487,72.90688931408799,VEHICLE,2025-07-13 06:57:30,Malad
19.051341568140476,72.94947882025838,DRUG,2025-01-30 07:12:30,Vile Parle
19.083396465722018,72.84949760304897,ASSAULT,2025-10-24 17:55:30,Churchgate
19.004779012093884,72.9285495991577,VEHICLE,2025-04-14 14:37:30,Churchgate
19.07616318203933,72.90862897744451,BURGLARY,2025-07-14 09:16:30,Worli
19.02788834178617,72.92270052226456,THEFT,2025-06-23 01:39:30,Marine Lines
19.10257286186865,72.89645437791279,ROBBERY,2025-01-29 13:45:30,Dadar
19.096135270203444,72.8382093035319,THEFT,2025-12-20 15:12:30,Matunga
19.045438762665242,72.85121476895954,THEFT,2025-12-26 19:17:30,Andheri
19.040417377800257,72.85387905810003,OTHER,2025-03-14 20:27:30,Vikhroli
19.095842323045648,72.83254882084393,THEFT,2025-06-04 11:52:30,Fort
19.138209667243476,72.8044220989624,THEFT,2025-03-29 23:40:30,Dadar
19.08432431361588,72.83117229544582,THEFT,2025-09-03 06:35:30,Borivali
19.051390700934373,72.91268021313961,THEFT,2025-04-10 19:45:30,Juhu
19.105416850338,72.90408456135182,ROBBERY,2025-06-24 01:42:30,Vile Parle
19.097244786324104,72.90826884664858,ROBBERY,2025-06-10 04:50:30,Andheri
19.088533545098723,72.88156343293387,THEFT,2025-03-26 15:52:30,Lower Parel
19.09492544822425,72.84908396724663,ASSAULT,2025-10-31 17:57:30,Powai
19.003309233753697,72.89013890852064,DOMESTIC,2025-11-27 22:59:30,Marine Lines
19.126970240999665,72.8309810908624,ROBBERY,2025-11-10 20:11:30,Marine Lines
19.097126539610205,72.90585236535584,VEHICLE,2025-06-03 04:38:30,Malad
19.150439342978732,72.83707579268213,DRUG,2025-03-10 23:05:30,Powai
19.05779591524596,72.85053970871537,THEFT,2025-03-14 15:20:30,Matunga
19.054525070736034,72.91619598343893,VANDALISM,2025-12-06 14:34:30,Worli
19.13374464622709,72.86019263594633,THEFT,2025-07-10 03:19:30,Marine Lines
19.03900357550895,72.9508489388512,ASSAULT,2025-10-18 09:09:30,Malad
19.110266932216646,72.84575585573346,ROBBERY,2026-01-15 12:00:30,Bandra
19.03825754131148,72.90851912454252,ROBBERY,2025-07-13 18:13:30,Dadar
19.063908441750048,72.87771201774075,VANDALISM,2025-06-15 02:27:30,Juhu
19.093534385888002,72.84491816001734,THEFT,2025-09-25 15:01:30,Worli
19.11897835735863,72.94407969612803,VEHICLE,2025-09-25 20:26:30,Vikhroli
19.121876679892676,72.80389466071182,VANDALISM,2025-06-16 14:05:30,Vikhroli
19.12521752435095,72.83510901743672,ROBBERY,2025-03-22 18:59:30,Colaba
19.14216812188005,72.93414791497135,VANDALISM,2025-08-27 22:29:30,Borivali
19.079239909401704,72.92187284504728,FRAUD,2025-04-24 06:35:30,Borivali
19.00298765502559,72.8470914333288,THEFT,2025-09-22 18:46:30,Santa Cruz
19.0744064673456,72.86714128881987,DRUG,2025-09-30 21:44:30,Goregaon
19.045518002302977,72.8839054415236,FRAUD,2025-08-24 00:55:30,Santa Cruz
19.10113525110342,72.83874723466148,THEFT,2025-09-18 00:37:30,Vile Parle
19.03613050563895,72.83563308848447,VANDALISM,2025-06-27 22:06:30,Vile Parle
19.131720263206482,72.90454677395572,THEFT,2025-07-20 23:24:30,Bandra
19.13157904494041,72.89741283818276,VANDALISM,2025-09-23 03:11:30,Juhu
19.093635742888253,72.84127784812796,DRUG,2025-11-27 16:30:30,Juhu
19.00371860615686,72.92161371703592,FRAUD,2025-02-20 16:38:30,Matunga
19.038990857528407,72.80419681649877,DRUG,2025-07-01 23:19:30,Worli
19.04733141865224,72.9086562649218,BURGLARY,2026-01-01 08:25:30,Vile Parle
19.01235495909647,72.86087391348754,ASSAULT,2025-09-16 08:14:30,Bandra
19.100242154411028,72.89646555333009,VANDALISM,2025-11-15 04:51:30,Colaba
19.094526103578502,72.85443089131813,BURGLARY,2025-09-04 23:52:30,Borivali
19.056879991063933,72.8130070516586,ASSAULT,2025-03-29 18:22:30,Matunga
19.107314848284375,72.80395455228154,ASSAULT,2025-09-18 16:12:30,Bandra
19.083262874449034,72.81266949886644,VANDALISM,2025-06-11 23:21:30,Worli
19.121450310793676,72.8804012099607,THEFT,2025-08-23 17:00:30,Mulund
19.02648215090761,72.83194627998505,THEFT,2025-09-03 19:52:30,Worli
19.090573295898547,72.90081991055419,VANDALISM,2025-11-15 00:00:30,Marine Lines
19.06324568231001,72.90961665143253,ASSAULT,2025-02-11 22:03:30,Kurla
19.130227056084035,72.93299594597352,THEFT,2025-06-14 01:34:30,Colaba
19.021047587211577,72.8692788782632,BURGLARY,2025-11-02 07:55:30,Goregaon
19.09651425755665,72.91493492469979,ASSAULT,2025-03-28 14:53:30,Santa Cruz
19.050240871063334,72.91153738342616,DRUG,2025-08-21 17:55:30,Goregaon
19.11704938473435,72.91487578616182,BURGLARY,2025-07-06 21:24:30,Goregaon
19.13426961648844,72.92634903378189,ROBBERY,2025-12-09 14:09:30,Goregaon
19.03115977280749,72.8798301560014,ROBBERY,2025-10-08 21:03:30,Fort
19.038351310416363,72.88920535982867,VEHICLE,2025-10-09 20:11:30,Mulund
19.113227586807326,72.92369975795403,THEFT,2026-01-26 16:54:30,Powai
19.052073985284473,72.91471215682118,THEFT,2025-11-27 10:58:30,Santa Cruz
19.10692377531786,72.84904339851023,THEFT,2025-07-29 05:06:30,Borivali
19.130664987030254,72.89074047598385,DRUG,2025-02-20 17:52:30,Matunga
19.02176532399941,72.88952602520534,DOMESTIC,2025-03-16 08:46:30,Santa Cruz
19.09377905880773,72.89766089802494,BURGLARY,2025-03-19 10:35:30,Colaba
19.141989768795472,72.87830056453946,ASSAULT,2025-11-11 00:41:30,Fort
19.10340303506793,72.84846720487977,ASSAULT,2025-03-26 23:17:30,Lower Parel
19.12253878800493,72.86477411979813,BURGLARY,2025-05-11 01:45:30,Vile Parle
19.143311659272456,72.81179073615723,THEFT,2025-05-18 15:18:30,Vile Parle
19.121421640223677,72.94683802203933,BURGLARY,2025-06-07 13:49:30,Powai
19.126068792637824,72.89908664154855,THEFT,2025-02-22 00:31:30,Matunga
19.04196282299265,72.84695497400318,THEFT,2025-06-04 10:15:30,Santa Cruz
19.03268477472094,72.93214952470383,ASSAULT,2025-09-23 14:11:30,Malad
19.00550390079941,72.93730487986865,BURGLARY,2025-09-23 13:20:30,Santa Cruz
19.01105248066268,72.94900147002187,ASSAULT,2025-10-26 23:53:30,Santa Cruz
19.0116552333566,72.83431896523251,ASSAULT,2025-11-13 10:13:30,Marine Lines
19.10766839529973,72.84780272689444,THEFT,2025-11-18 22:03:30,Kurla
19.043756417156676,72.84315217170699,OTHER,2025-06-01 02:55:30,Churchgate
19.045842804148126,72.90345785682905,THEFT,2025-02-07 03:55:30,Goregaon
19.046543590721576,72.84945347427725,BURGLARY,2025-05-19 12:40:30,Marine Lines
19.009546809049606,72.86549109123776,ASSAULT,2025-10-19 11:36:30,Fort
19.117557392847765,72.93203044604873,VEHICLE,2025-10-25 05:18:30,Colaba
19.14206288109511,72.80507347579953,ROBBERY,2025-04-19 02:39:30,Mulund
19.12673456316227,72.85691056686008,THEFT,2025-09-11 05:41:30,Juhu
19.115367043801232,72.8216003041796,THEFT,2026-01-27 07:12:30,Lower Parel
19.077934558327822,72.93314091237121,VANDALISM,2025-12-02 18:23:30,Powai
19.022183531505974,72.88833161252593,FRAUD,2025-09-04 10:53:30,Borivali
19.09790190724108,72.83674579340678,ASSAULT,2025-08-15 12:31:30,Goregaon
19.12065983950223,72.85780860930457,DRUG,2025-08-02 02:12:30,Dadar
19.05258804502857,72.91431585391807,VANDALISM,2025-10-04 10:02:30,Churchgate
19.10867408668173,72.91384490251245,ASSAULT,2025-08-20 07:17:30,Andheri
19.015066478938554,72.87561957278224,ASSAULT,2025-09-03 02:46:30,Kurla
19.118871896820256,72.89119218242027,DRUG,2025-09-13 06:51:30,Worli
19.115063646752372,72.87963832471623,DRUG,2025-11-08 20:36:30,Santa Cruz
19.026606254496873,72.80726955294635,ROBBERY,2025-06-25 06:18:30,Lower Parel
19.137590857582165,72.87917810143257,ASSAULT,2025-03-21 13:15:30,Vikhroli
19.150459744051858,72.9221011103641,THEFT,2025-12-23 15:39:30,Vile Parle
19.11700715716734,72.9399448797617,VANDALISM,2025-04-09 01:24:30,Marine Lines
19.113615447381658,72.82152294451987,VANDALISM,2025-10-26 14:55:30,Kurla
19.059098377696298,72.81262477832517,THEFT,2025-08-07 09:17:30,Colaba
19.108527021367156,72.83867922623506,ROBBERY,2025-07-02 06:29:30,Goregaon
19.096804894735897,72.93036758082674,ASSAULT,2025-08-29 07:06:30,Powai
19.05038023396265,72.85506335337875,THEFT,2025-04-19 17:09:30,Andheri
19.047643801501714,72.83783901457869,THEFT,2025-08-23 07:27:30,Malad
19.041598899045887,72.83139842854328,THEFT,2025-09-20 15:26:30,Marine Lines
19.098127469726506,72.84365609289918,VEHICLE,2025-08-25 16:47:30,Worli
19.07035867653688,72.93244439076729,FRAUD,2025-03-12 04:57:30,Fort
19.13737628960804,72.84978171147726,BURGLARY,2025-07-29 05:24:30,Bandra
19.102115415335476,72.84640572799816,THEFT,2025-08-29 10:56:30,Vile Parle
19.021563418711814,72.91278246962038,THEFT,2025-02-21 10:47:30,Dadar
19.007787378352834,72.83538630623781,VEHICLE,2025-04-28 07:44:30,Kurla
19.135757969987605,72.86262781768805,THEFT,2026-01-07 10:12:30,Matunga
19.016668177715022,72.88922860716991,THEFT,2025-12-03 19:19:30,Goregaon
19.063581970276267,72.92071059160197,FRAUD,2025-08-03 08:53:30,Mulund
19.087278346403608,72.85061122238783,OTHER,2025-09-03 23:02:30,Vile Parle
19.10611664754324,72.83536200329752,VANDALISM,2025-10-31 22:00:30,Andheri
19.09736599599511,72.90991599329958,ASSAULT,2025-02-17 19:58:30,Kurla
19.050078475244906,72.84868663175308,BURGLARY,2025-07-12 07:11:30,Goregaon
19.02840085763595,72.82363983010397,VEHICLE,2025-06-19 11:50:30,Borivali
19.055289961934854,72.90390573934482,ASSAULT,2025-02-22 04:28:30,Goregaon
19.046294921107947,72.90993436250402,THEFT,2025-02-10 03:36:30,Mulund
19.10689915539769,72.92013706963454,THEFT,2025-12-29 16:42:30,Borivali
19.126046601571275,72.9249006507065,ASSAULT,2025-12-10 06:30:30,Andheri
19.11350426182133,72.88244915356468,THEFT,2025-06-04 04:00:30,Vile Parle
19.043808704413106,72.91500920499398,VANDALISM,2026-01-14 02:25:30,Kurla
19.110722953955467,72.94641770133792,THEFT,2025-03-12 15:31:30,Mulund
19.096312153529286,72.89717309816521,VANDALISM,2025-11-09 00:01:30,Dadar
19.060734169093703,72.86928557484799,THEFT,2025-07-19 12:28:30,Santa Cruz
19.04178257353974,72.91780246506464,BURGLARY,2025-10-24 22:21:30,Dadar
19.03328067195998,72.93535327256836,DRUG,2025-12-15 23:34:30,Churchgate
19.036084539720832,72.83433293415212,BURGLARY,2025-08-29 13:29:30,Andheri
19.118494697443406,72.84258926759482,OTHER,2025-10-04 23:26:30,Mulund
19.10420683356112,72.82075813681837,THEFT,2025-09-16 22:46:30,Vile Parle
19.075534327775006,72.94024130723014,VANDALISM,2025-11-03 16:08:30,Vile Parle
19.13569469702717,72.81531914933892,THEFT,2025-12-07 13:04:30,Borivali
19.025452867072232,72.83777192496396,DOMESTIC,2025-02-07 10:44:30,Juhu
19.043030484139898,72.90716889253079,THEFT,2025-12-24 06:12:30,Borivali
19.095553829228894,72.8375121467751,OTHER,2025-04-13 02:27:30,Bandra
19.113821347594733,72.91975513327411,VANDALISM,2025-08-06 05:18:30,Kurla
19.05365721256837,72.90486506262096,DOMESTIC,2025-11-15 10:31:30,Worli
19.088790777870003,72.85198665382781,DRUG,2025-06-27 05:37:30,Powai
19.114863039883346,72.91182938453377,VANDALISM,2025-09-12 05:09:30,Powai
19.121814849394998,72.91672413946853,ASSAULT,2025-11-08 09:48:30,Churchgate
19.01983483679559,72.82839424367326,ROBBERY,2026-01-18 02:42:30,Powai
19.08953090299098,72.84152939432495,BURGLARY,2025-12-21 21:14:30,Goregaon
19.11957807654075,72.8238661391032,ASSAULT,2025-11-10 18:13:30,Vikhroli
19.081272850052052,72.81500355278172,THEFT,2025-12-17 01:57:30,Malad
19.110464769350546,72.84684810100858,BURGLARY,2025-08-04 08:54:30,Bandra
19.06796628826948,72.89551581155615,THEFT,2025-10-27 05:39:30,Matunga
19.107087316661623,72.91348049606545,BURGLARY,2025-11-29 01:54:30,Matunga
19.045110119326516,72.83424778344288,VANDALISM,2025-05-12 20:25:30,Churchgate
19.093734470660095,72.92217361757325,VANDALISM,2025-11-06 07:17:30,Worli
19.090968653228373,72.90598011964283,DOMESTIC,2025-05-03 00:23:30,Andheri
19.113061740069355,72.83550708333598,VANDALISM,2025-09-30 06:08:30,Vikhroli
19.018016122565587,72.95223638278841,ASSAULT,2025-07-05 15:35:30,Mulund
19.098165579819366,72.83964233207524,ROBBERY,2025-03-06 15:24:30,Churchgate
19.107095553000175,72.90808572392942,VANDALISM,2025-11-08 04:35:30,Vikhroli
19.076041780281166,72.81310911288563,THEFT,2025-12-26 18:41:30,Bandra
19.06198858060392,72.82419221880541,DRUG,2025-03-04 02:59:30,Worli
19.09182218757889,72.84888295730244,VANDALISM,2025-07-10 09:41:30,Powai
19.11193367310089,72.85488167702853,ROBBERY,2025-09-15 03:29:30,Colaba
19.084486764275322,72.8541096388142,DOMESTIC,2025-11-11 05:07:30,Vile Parle
19.04873930620786,72.93683976773846,ASSAULT,2026-01-04 22:22:30,Matunga
19.09951245180009,72.91391071901998,FRAUD,2025-08-05 12:55:30,Vikhroli
19.078169199160985,72.8154584578234,VANDALISM,2025-05-02 11:25:30,Kurla
19.045842438377885,72.83907370951373,FRAUD,2025-03-22 05:58:30,Borivali
19.0500411536505,72.84856159361709,FRAUD,2025-12-29 15:52:30,Kurla
19.020981488620496,72.89755943846983,THEFT,2025-07-08 18:50:30,Vikhroli
19.11402081659894,72.93362891323486,VANDALISM,2025-10-28 19:50:30,Powai
19.116124824588606,72.84882946932358,VEHICLE,2025-05-18 11:08:30,Lower Parel
19.036967060137655,72.90867754575079,DRUG,2025-11-22 02:51:30,Lower Parel
19.147320954247103,72.8738246444408,DOMESTIC,2025-10-20 23:50:30,Bandra
19.104396561815403,72.84054678906045,THEFT,2025-09-14 07:05:30,Borivali
19.088469532864938,72.91223325766359,BURGLARY,2025-10-17 01:02:30,Mulund
19.084469695602323,72.85649323729304,DRUG,2025-05-23 19:09:30,Worli
19.050868153961673,72.8538500028636,DOMESTIC,2025-05-24 17:34:30,Juhu
19.06284195917475,72.94290948732325,ASSAULT,2025-08-30 02:46:30,Matunga
19.05767588205908,72.81200551454432,THEFT,2026-01-14 17:37:30,Colaba
19.097540428303795,72.90754807255246,ROBBERY,2026-01-20 00:22:30,Vikhroli
19.06930747032209,72.86494406541196,OTHER,2025-02-03 11:40:30,Malad
19.051015913487515,72.91802379880853,THEFT,2025-11-30 14:24:30,Bandra
19.04104169778683,72.92114715785259,THEFT,2025-04-08 07:32:30,Kurla
19.12145178222895,72.88374183397812,VANDALISM,2025-05-30 00:50:30,Fort
19.061310080883977,72.83853758806265,THEFT,2025-02-26 18:00:30,Worli
19.07148730580504,72.87807363152405,VEHICLE,2025-02-26 11:34:30,Mulund
19.11852043400739,72.84426038745701,OTHER,2025-10-06 15:21:30,Powai
19.091500129431807,72.9229526439787,VANDALISM,2025-02-14 18:41:30,Dadar
19.097993475918113,72.845253803835,FRAUD,2026-01-11 20:32:30,Mulund
19.04305021288271,72.82252694866308,THEFT,2025-10-24 16:15:30,Mulund
19.104828325444792,72.92173722359006,THEFT,2025-07-31 15:07:30,Matunga
19.089200069514444,72.85566543334076,THEFT,2025-04-30 13:45:30,Goregaon
19.06780797889668,72.8048850732127,VANDALISM,2025-10-05 05:54:30,Lower Parel
19.08674114742244,72.83042575969206,ASSAULT,2025-08-29 19:05:30,Marine Lines
19.05707121633005,72.89649949395564,THEFT,2025-05-30 04:26:30,Vile Parle
19.058765390423456,72.93092086681989,ASSAULT,2026-01-11 08:26:30,Vikhroli
19.00210012262543,72.80657140892949,VANDALISM,2025-06-12 12:39:30,Worli
19.099041827714473,72.85032163017999,ROBBERY,2025-11-01 14:12:30,Andheri
19.08938219215218,72.87084175951848,THEFT,2025-11-29 01:48:30,Santa Cruz
19.03787711637401,72.85642095747937,DRUG,2025-07-16 20:10:30,Fort
19.014671095916704,72.84558508006569,BURGLARY,2025-12-08 09:19:30,Vile Parle
19.098945938286192,72.88964286458422,THEFT,2025-04-05 04:20:30,Borivali
19.08347962675466,72.94717385405977,THEFT,2025-05-01 02:36:30,Vikhroli
19.10855749787681,72.91737577020031,BURGLARY,2025-07-21 02:10:30,Vile Parle
19.118363871831917,72.9515771930243,VEHICLE,2025-12-02 03:37:30,Mulund
19.09560761667379,72.91365243466447,VEHICLE,2025-08-29 13:19:30,Fort
19.041897597096874,72.91243431793417,VEHICLE,2025-11-12 08:51:30,Colaba
19.13452070801704,72.90054126663486,BURGLARY,2025-07-14 06:01:30,Worli
19.116338006685677,72.95181224819684,DOMESTIC,2025-12-21 02:18:30,Kurla
19.04920834957895,72.84268392904805,BURGLARY,2026-01-05 01:06:30,Powai
19.087339014296013,72.82691867510964,ASSAULT,2025-12-05 20:46:30,Mulund
19.10575485329581,72.91689819959478,ROBBERY,2025-03-18 05:43:30,Malad
19.06286045907018,72.83206334096084,BURGLARY,2025-11-19 06:08:30,Vikhroli
19.057733549888024,72.85025778275792,BURGLARY,2025-02-21 08:04:30,Goregaon
19.10264218949708,72.90826474016221,ASSAULT,2025-02-15 08:12:30,Powai
19.0557816649013,72.82875505293602,FRAUD,2025-06-02 00:57:30,Bandra
19.122259232345606,72.8944469629085,VANDALISM,2025-07-28 08:32:30,Lower Parel
19.043474756744097,72.84406837123952,VANDALISM,2026-01-07 02:29:30,Goregaon
19.013236238841706,72.81586823555872,ASSAULT,2025-02-06 09:41:30,Vikhroli
19.09172591440439,72.86081769438839,VEHICLE,2025-07-13 23:08:30,Churchgate
19.114856944871946,72.92015601469251,ROBBERY,2025-10-15 09:38:30,Bandra
19.003841810506152,72.91308769303281,ROBBERY,2025-08-03 22:31:30,Santa Cruz
19.086933833569987,72.84240694704735,ASSAULT,2025-04-10 09:30:30,Juhu
19.09784038655876,72.94288158210733,DRUG,2025-08-21 08:28:30,Fort
19.009169907105026,72.83006870609788,VANDALISM,2025-06-29 03:21:30,Marine Lines
19.05604421105108,72.82478406116158,DRUG,2025-04-12 11:43:30,Lower Parel
19.00202220468502,72.88121107776013,VEHICLE,2025-12-11 05:47:30,Vile Parle
19.13554929340466,72.92961863157954,THEFT,2026-01-19 17:30:30,Colaba
19.104539957272436,72.9054298320984,BURGLARY,2025-09-04 06:15:30,Colaba
19.129804718186687,72.93128464060547,DOMESTIC,2025-03-01 17:48:30,Fort
19.103381071815075,72.85244252736618,THEFT,2025-12-30 03:47:30,Lower Parel
19.010552715125378,72.82926907162974,OTHER,2025-08-04 04:14:30,Juhu
19.122791935195682,72.9445624553339,VEHICLE,2025-09-08 12:22:30,Powai
19.1122966594271,72.9043584861802,ROBBERY,2025-08-10 17:22:30,Powai
19.11195853748554,72.84728141020075,VEHICLE,2025-07-18 13:04:30,Marine Lines
19.029379368858553,72.91075759978797,VEHICLE,2025-08-02 06:58:30,Worli
19.10740832327366,72.81851020660947,ROBBERY,2025-05-23 04:11:30,Colaba
19.021887026689118,72.89450127949392,THEFT,2025-08-21 07:38:30,Vile Parle
19.035960921783627,72.90697811993151,ASSAULT,2025-08-05 04:36:30,Kurla
19.021888110617706,72.80430729465431,THEFT,2025-09-25 02:24:30,Vile Parle
19.052613742677416,72.88078157559573,OTHER,2025-08-06 19:37:30,Bandra
19.088232861007665,72.85642935668068,THEFT,2025-04-22 10:45:30,Worli
19.10203198671971,72.8233042618953,DOMESTIC,2025-12-29 12:25:30,Juhu
19.09040751736414,72.9520601678077,THEFT,2025-12-17 18:43:30,Lower Parel
19.03895446536122,72.84565682043733,BURGLARY,2025-10-19 00:59:30,Bandra
19.096747097367547,72.9162580389985,ASSAULT,2025-05-03 14:47:30,Fort
19.101122147170386,72.8415765710526,THEFT,2025-09-11 19:39:30,Fort
19.052264213172137,72.8454588769185,ROBBERY,2025-05-19 19:06:30,Marine Lines
19.116977525188815,72.90343816144085,THEFT,2025-11-08 16:21:30,Juhu
19.149034391808247,72.91588540418087,ASSAULT,2025-08-07 18:09:30,Fort
19.048894234299272,72.90511431459777,VEHICLE,2025-07-24 19:43:30,Goregaon
19.143709529296867,72.82325313650546,ASSAULT,2025-04-20 12:20:30,Borivali
19.06679712503691,72.94932443873134,VANDALISM,2025-06-02 09:04:30,Andheri
19.010034041735047,72.84734754163524,ROBBERY,2025-10-26 19:37:30,Vile Parle
19.0193746792949,72.89793599887298,DOMESTIC,2025-03-25 01:57:30,Andheri
19.082694630666072,72.81437847794132,DRUG,2025-07-24 14:50:30,Worli
19.056039400923474,72.90607194473927,BURGLARY,2025-04-01 17:33:30,Colaba
19.134228702449196,72.83258295287557,FRAUD,2025-12-20 01:38:30,Powai
19.082683298698203,72.82668196450497,THEFT,2025-06-22 15:33:30,Colaba
19.12046608422852,72.91362038498582,THEFT,2026-01-01 15:17:30,Goregaon
19.034076318070497,72.83059422613361,ASSAULT,2025-02-19 02:30:30,Andheri
19.058786521468903,72.91702927411868,VEHICLE,2025-12-09 16:18:30,Worli
19.058242474866372,72.91898518083487,ROBBERY,2025-06-29 16:38:30,Bandra
19.08066642445063,72.91455764993073,THEFT,2025-12-07 08:06:30,Andheri
19.10171091089656,72.94164624153818,VANDALISM,2025-02-05 20:49:30,Churchgate
19.037275729312302,72.86659962792027,VANDALISM,2025-05-22 05:05:30,Mulund
19.105411979235058,72.85707529767973,BURGLARY,2025-07-01 07:09:30,Bandra
19.07859402232284,72.86466610965907,THEFT,2025-04-26 13:23:30,Andheri
19.109793062653186,72.85675910600813,THEFT,2025-05-23 20:04:30,Kurla
19.058828584897764,72.84552418168687,ASSAULT,2026-01-14 13:32:30,Colaba
19.049313629132595,72.90366430008511,ASSAULT,2025-06-25 08:18:30,Marine Lines
19.03031870005526,72.82763440430776,THEFT,2025-05-08 02:41:30,Santa Cruz
19.05182352236342,72.94550936699585,THEFT,2025-03-15 01:07:30,Vile Parle
19.033486877844087,72.93359388282289,BURGLARY,2026-01-08 09:49:30,Santa Cruz
