latitude,longitude,crime_type,datetime,area,year,month,day,hour,day_of_week,is_weekend,lat_zone,lng_zone,zone_id
37.74389701092535,-122.38672477404148,ROBBERY,2025-07-22 15:07:31,Zone_13,2025,7,22,15,1,False,37.74,-122.39,37.74_-122.39
37.755593107298125,-122.4858358493138,THEFT,2025-10-15 03:56:31,Zone_16,2025,10,15,3,2,False,37.76,-122.49000000000001,37.76_-122.49000000000001
37.811869588485166,-122.36077517775657,THEFT,2025-08-23 11:40:31,Zone_06,2025,8,23,11,5,True,37.81,-122.36,37.81_-122.36
37.78217605329551,-122.47381592800748,THEFT,2025-08-31 23:05:31,Zone_07,2025,8,31,23,6,True,37.78,-122.47,37.78_-122.47
37.75383749317654,-122.45350525800382,THEFT,2025-10-03 04:06:31,Zone_10,2025,10,3,4,4,False,37.75,-122.45,37.75_-122.45
37.74355900968732,-122.46616517003464,VANDALISM,2025-03-05 10:04:31,Zone_08,2025,3,5,10,2,False,37.74,-122.47,37.74_-122.47
37.79407058475009,-122.46049001404292,VANDALISM,2025-09-08 21:54:31,Zone_13,2025,9,8,21,0,False,37.79,-122.46000000000001,37.79_-122.46000000000001
37.81084298411544,-122.44015318929308,THEFT,2025-08-29 17:39:31,Zone_04,2025,8,29,17,4,False,37.81,-122.44,37.81_-122.44
37.800173656674914,-122.39335030436298,BURGLARY,2025-06-05 11:07:31,Zone_03,2025,6,5,11,3,False,37.800000000000004,-122.39,37.800000000000004_-122.39
37.75713248244694,-122.37786593776929,VEHICLE,2025-12-07 06:20:31,Zone_05,2025,12,7,6,6,True,37.76,-122.38,37.76_-122.38
37.81993070137362,-122.44940922653028,THEFT,2025-08-23 13:50:31,Zone_09,2025,8,23,13,5,True,37.82,-122.45,37.82_-122.45
37.79223072535304,-122.38266939956824,THEFT,2025-11-24 00:58:31,Zone_10,2025,11,24,0,0,False,37.79,-122.38,37.79_-122.38
37.774961953233394,-122.35763223314272,THEFT,2025-02-12 05:48:31,Zone_16,2025,2,12,5,2,False,37.77,-122.36,37.77_-122.36
37.75997776230104,-122.36949593804758,BURGLARY,2025-09-02 07:01:31,Zone_03,2025,9,2,7,1,False,37.76,-122.37,37.76_-122.37
37.796573454606616,-122.39085760655458,DOMESTIC,2025-03-16 13:34:31,Zone_02,2025,3,16,13,6,True,37.800000000000004,-122.39,37.800000000000004_-122.39
37.74177494383982,-122.34915095598512,ROBBERY,2025-05-23 16:29:31,Zone_01,2025,5,23,16,4,False,37.74,-122.35000000000001,37.74_-122.35000000000001
37.732003742140336,-122.3716538273487,BURGLARY,2025-03-04 11:22:31,Zone_19,2025,3,4,11,1,False,37.730000000000004,-122.37,37.730000000000004_-122.37
37.739038355421634,-122.47485193502416,VEHICLE,2025-05-14 01:49:31,Zone_04,2025,5,14,1,2,False,37.74,-122.47,37.74_-122.47
37.74246147313526,-122.45402833497616,THEFT,2025-07-15 06:19:31,Zone_04,2025,7,15,6,1,False,37.74,-122.45,37.74_-122.45
37.787773401506,-122.4544847947194,FRAUD,2025-12-03 09:14:31,Zone_19,2025,12,3,9,2,False,37.79,-122.45,37.79_-122.45
37.82406243429613,-122.46985756937926,BURGLARY,2025-09-28 04:43:31,Zone_01,2025,9,28,4,6,True,37.82,-122.47,37.82_-122.47
37.79356786117241,-122.45785778120266,VEHICLE,2025-01-29 07:38:31,Zone_05,2025,1,29,7,2,False,37.79,-122.46000000000001,37.79_-122.46000000000001
37.76973464705247,-122.42101417078582,ASSAULT,2025-10-24 11:09:31,Zone_17,2025,10,24,11,4,False,37.77,-122.42,37.77_-122.42
37.74808584535351,-122.39609103327751,ASSAULT,2025-05-07 06:06:31,Zone_18,2025,5,7,6,2,False,37.75,-122.4,37.75_-122.4
37.750615235110914,-122.38649177666376,ASSAULT,2025-07-03 03:26:31,Zone_18,2025,7,3,3,3,False,37.75,-122.39,37.75_-122.39
37.7483961529036,-122.38548329606265,THEFT,2025-05-20 22:35:31,Zone_18,2025,5,20,22,1,False,37.75,-122.39,37.75_-122.39
37.74263513616598,-122.49334356280636,ASSAULT,2025-12-05 18:10:31,Zone_14,2025,12,5,18,4,False,37.74,-122.49000000000001,37.74_-122.49000000000001
37.74857975854562,-122.48180561548298,THEFT,2025-05-05 00:02:31,Zone_13,2025,5,5,0,0,False,37.75,-122.48,37.75_-122.48
37.74127289578792,-122.44948653127952,VEHICLE,2025-02-26 06:09:31,Zone_09,2025,2,26,6,2,False,37.74,-122.45,37.74_-122.45
37.82303833342413,-122.39994746071112,DOMESTIC,2025-02-21 07:10:31,Zone_03,2025,2,21,7,4,False,37.82,-122.4,37.82_-122.4
37.75304773024509,-122.48388969564182,VANDALISM,2025-11-20 00:28:31,Zone_02,2025,11,20,0,3,False,37.75,-122.48,37.75_-122.48
37.75123736158086,-122.38954141324352,ASSAULT,2025-12-23 12:40:31,Zone_02,2025,12,23,12,1,False,37.75,-122.39,37.75_-122.39
37.73196966081844,-122.44016897183556,THEFT,2025-03-22 15:10:31,Zone_06,2025,3,22,15,5,True,37.730000000000004,-122.44,37.730000000000004_-122.44
37.784441480162016,-122.36141068377464,BURGLARY,2025-02-06 19:31:31,Zone_04,2025,2,6,19,3,False,37.78,-122.36,37.78_-122.36
37.79317417647275,-122.45695372732462,ROBBERY,2025-05-20 23:57:31,Zone_02,2025,5,20,23,1,False,37.79,-122.46000000000001,37.79_-122.46000000000001
37.762109725029006,-122.38196187120336,DOMESTIC,2025-12-21 07:20:31,Zone_19,2025,12,21,7,6,True,37.76,-122.38,37.76_-122.38
37.725646314041725,-122.4309970070514,FRAUD,2025-07-14 13:16:31,Zone_01,2025,7,14,13,0,False,37.730000000000004,-122.43,37.730000000000004_-122.43
37.79811981777428,-122.3773270282473,THEFT,2025-06-08 22:25:31,Zone_17,2025,6,8,22,6,True,37.800000000000004,-122.38,37.800000000000004_-122.38
37.75073004291277,-122.3643482589634,THEFT,2025-07-06 23:20:31,Zone_18,2025,7,6,23,6,True,37.75,-122.36,37.75_-122.36
37.78481330600939,-122.40356162962492,BURGLARY,2025-06-10 02:47:31,Zone_18,2025,6,10,2,1,False,37.78,-122.4,37.78_-122.4
37.77413670487013,-122.46555263408234,ASSAULT,2025-09-30 18:11:31,Zone_06,2025,9,30,18,1,False,37.77,-122.47,37.77_-122.47
37.818389304655454,-122.3988371166718,ASSAULT,2025-03-19 11:45:31,Zone_18,2025,3,19,11,2,False,37.82,-122.4,37.82_-122.4
37.77077051156676,-122.46715528671815,BURGLARY,2025-07-28 21:12:31,Zone_13,2025,7,28,21,0,False,37.77,-122.47,37.77_-122.47
37.81816022075037,-122.47561549615568,FRAUD,2025-06-06 22:53:31,Zone_16,2025,6,6,22,4,False,37.82,-122.48,37.82_-122.48
37.79638984380773,-122.42992329953852,ROBBERY,2025-12-22 08:09:31,Zone_11,2025,12,22,8,0,False,37.800000000000004,-122.43,37.800000000000004_-122.43
37.740520541414256,-122.45035714984616,THEFT,2025-11-19 14:34:31,Zone_16,2025,11,19,14,2,False,37.74,-122.45,37.74_-122.45
37.79688926003885,-122.45431685162558,THEFT,2025-06-18 22:38:31,Zone_10,2025,6,18,22,2,False,37.800000000000004,-122.45,37.800000000000004_-122.45
37.73960737156772,-122.4639919424436,VEHICLE,2025-12-14 18:28:31,Zone_03,2025,12,14,18,6,True,37.74,-122.46000000000001,37.74_-122.46000000000001
37.79910224518798,-122.48967304353766,FRAUD,2025-12-16 10:23:31,Zone_06,2025,12,16,10,1,False,37.800000000000004,-122.49000000000001,37.800000000000004_-122.49000000000001
37.80599351926726,-122.43434650597402,DRUG,2026-01-23 18:52:31,Zone_04,2026,1,23,18,4,False,37.81,-122.43,37.81_-122.43
37.7495035203166,-122.37296014750208,THEFT,2025-04-12 19:09:31,Zone_14,2025,4,12,19,5,True,37.75,-122.37,37.75_-122.37
37.8099132734685,-122.45102744983188,VANDALISM,2025-10-20 17:32:31,Zone_02,2025,10,20,17,0,False,37.81,-122.45,37.81_-122.45
37.78247924711224,-122.39762748750486,VANDALISM,2025-07-11 07:25:31,Zone_11,2025,7,11,7,4,False,37.78,-122.4,37.78_-122.4
37.798514134474935,-122.458841004209,ASSAULT,2026-01-20 17:18:31,Zone_20,2026,1,20,17,1,False,37.800000000000004,-122.46000000000001,37.800000000000004_-122.46000000000001
37.77085629775056,-122.41955480836688,THEFT,2025-03-06 08:47:31,Zone_06,2025,3,6,8,3,False,37.77,-122.42,37.77_-122.42
37.80682342121025,-122.41392115874098,VANDALISM,2025-10-15 01:16:31,Zone_19,2025,10,15,1,2,False,37.81,-122.41,37.81_-122.41
37.80115340377756,-122.4066603659032,VEHICLE,2026-01-21 01:54:31,Zone_03,2026,1,21,1,2,False,37.800000000000004,-122.41,37.800000000000004_-122.41
37.81834202168425,-122.4634198394042,THEFT,2025-05-11 10:30:31,Zone_18,2025,5,11,10,6,True,37.82,-122.46000000000001,37.82_-122.46000000000001
37.80640153166762,-122.45529872633892,FRAUD,2025-08-20 01:39:31,Zone_14,2025,8,20,1,2,False,37.81,-122.46000000000001,37.81_-122.46000000000001
37.80135682637594,-122.4825385968535,DRUG,2025-07-17 21:37:31,Zone_18,2025,7,17,21,3,False,37.800000000000004,-122.48,37.800000000000004_-122.48
37.76050672991192,-122.37606290555512,THEFT,2025-11-15 05:02:31,Zone_09,2025,11,15,5,5,True,37.76,-122.38,37.76_-122.38
37.80512491792352,-122.4366340815515,ASSAULT,2025-01-30 17:57:31,Zone_03,2025,1,30,17,3,False,37.81,-122.44,37.81_-122.44
37.792878772004016,-122.44807268670252,BURGLARY,2025-11-12 09:14:31,Zone_11,2025,11,12,9,2,False,37.79,-122.45,37.79_-122.45
37.778468897045606,-122.43527142581,ASSAULT,2025-10-29 09:36:31,Zone_18,2025,10,29,9,2,False,37.78,-122.44,37.78_-122.44
37.80957850018698,-122.3696087687468,DOMESTIC,2025-02-13 21:30:31,Zone_17,2025,2,13,21,3,False,37.81,-122.37,37.81_-122.37
37.81573472102431,-122.40371388346126,THEFT,2025-03-02 08:22:31,Zone_10,2025,3,2,8,6,True,37.82,-122.4,37.82_-122.4
37.73552659047924,-122.3776357389828,ROBBERY,2025-10-07 05:13:31,Zone_03,2025,10,7,5,1,False,37.74,-122.38,37.74_-122.38
37.780071237202,-122.44091616182348,ASSAULT,2025-09-25 09:47:31,Zone_16,2025,9,25,9,3,False,37.78,-122.44,37.78_-122.44
37.76281277484656,-122.39068775785572,ROBBERY,2025-04-02 21:25:31,Zone_06,2025,4,2,21,2,False,37.76,-122.39,37.76_-122.39
37.80248650652028,-122.44359005663384,DOMESTIC,2025-10-10 17:03:31,Zone_15,2025,10,10,17,4,False,37.800000000000004,-122.44,37.800000000000004_-122.44
37.79643672808354,-122.4506387620912,DOMESTIC,2025-11-25 12:56:31,Zone_10,2025,11,25,12,1,False,37.800000000000004,-122.45,37.800000000000004_-122.45
37.79256285643121,-122.46104920288305,DRUG,2025-02-20 01:51:31,Zone_20,2025,2,20,1,3,False,37.79,-122.46000000000001,37.79_-122.46000000000001
37.75187424658738,-122.3890401918379,DRUG,2025-09-10 20:17:31,Zone_19,2025,9,10,20,2,False,37.75,-122.39,37.75_-122.39
37.75039076513868,-122.38129905719242,THEFT,2025-05-07 11:16:31,Zone_11,2025,5,7,11,2,False,37.75,-122.38,37.75_-122.38
37.800531009698034,-122.41345073166453,THEFT,2026-01-25 14:17:31,Zone_04,2026,1,25,14,6,True,37.800000000000004,-122.41,37.800000000000004_-122.41
37.73610117130682,-122.36698033551072,THEFT,2025-12-24 11:59:31,Zone_11,2025,12,24,11,2,False,37.74,-122.37,37.74_-122.37
37.74171180975978,-122.41756091541856,OTHER,2025-05-24 22:32:31,Zone_11,2025,5,24,22,5,True,37.74,-122.42,37.74_-122.42
37.778921726677865,-122.4868515600598,ROBBERY,2025-04-15 12:25:31,Zone_10,2025,4,15,12,1,False,37.78,-122.49000000000001,37.78_-122.49000000000001
37.73850562344317,-122.3689881648807,THEFT,2025-08-03 08:41:31,Zone_13,2025,8,3,8,6,True,37.74,-122.37,37.74_-122.37
37.7310674583621,-122.42689037443763,THEFT,2025-05-28 07:32:31,Zone_18,2025,5,28,7,2,False,37.730000000000004,-122.43,37.730000000000004_-122.43
37.8202843018509,-122.44259942049908,VANDALISM,2025-04-04 00:33:31,Zone_02,2025,4,4,0,4,False,37.82,-122.44,37.82_-122.44
37.784249641582186,-122.46288233360896,THEFT,2025-06-11 02:41:31,Zone_14,2025,6,11,2,2,False,37.78,-122.46000000000001,37.78_-122.46000000000001
37.73388221294256,-122.4558754943412,ROBBERY,2026-01-05 17:53:31,Zone_02,2026,1,5,17,0,False,37.730000000000004,-122.46000000000001,37.730000000000004_-122.46000000000001
37.72511841428573,-122.39859910458192,VEHICLE,2025-02-19 13:15:31,Zone_11,2025,2,19,13,2,False,37.730000000000004,-122.4,37.730000000000004_-122.4
37.74864790871654,-122.38026973211169,DOMESTIC,2025-09-17 15:49:31,Zone_18,2025,9,17,15,2,False,37.75,-122.38,37.75_-122.38
37.803794512393495,-122.39213217533172,BURGLARY,2025-05-25 01:50:31,Zone_04,2025,5,25,1,6,True,37.800000000000004,-122.39,37.800000000000004_-122.39
37.80521705116328,-122.47138806764164,THEFT,2025-05-10 03:23:31,Zone_02,2025,5,10,3,5,True,37.81,-122.47,37.81_-122.47
37.76554185410021,-122.37299456833443,THEFT,2026-01-21 02:50:31,Zone_04,2026,1,21,2,2,False,37.77,-122.37,37.77_-122.37
37.72635601695338,-122.450625940622,THEFT,2025-08-11 15:41:31,Zone_10,2025,8,11,15,0,False,37.730000000000004,-122.45,37.730000000000004_-122.45
37.74081590839938,-122.44127687048608,FRAUD,2026-01-21 15:20:31,Zone_07,2026,1,21,15,2,False,37.74,-122.44,37.74_-122.44
37.79922622475173,-122.37535021593322,THEFT,2025-08-24 21:45:31,Zone_20,2025,8,24,21,6,True,37.800000000000004,-122.38,37.800000000000004_-122.38
37.75328556797711,-122.37642750096624,BURGLARY,2025-02-22 20:07:31,Zone_19,2025,2,22,20,5,True,37.75,-122.38,37.75_-122.38
37.74453801187986,-122.444269289778,OTHER,2025-02-17 15:34:31,Zone_11,2025,2,17,15,0,False,37.74,-122.44,37.74_-122.44
37.729985342363584,-122.36486647955024,ROBBERY,2025-10-04 20:41:31,Zone_02,2025,10,4,20,5,True,37.730000000000004,-122.36,37.730000000000004_-122.36
37.731462608817786,-122.41198822519084,DRUG,2025-09-10 00:52:31,Zone_01,2025,9,10,0,2,False,37.730000000000004,-122.41,37.730000000000004_-122.41
37.74439427689702,-122.370369822924,ASSAULT,2025-06-30 13:40:31,Zone_08,2025,6,30,13,0,False,37.74,-122.37,37.74_-122.37
37.7506372887847,-122.38903559233512,ASSAULT,2025-06-13 12:20:31,Zone_07,2025,6,13,12,4,False,37.75,-122.39,37.75_-122.39
37.82416255484529,-122.38964930430808,DRUG,2025-12-16 11:43:31,Zone_14,2025,12,16,11,1,False,37.82,-122.39,37.82_-122.39
37.74513810509981,-122.46026810972644,BURGLARY,2025-11-24 18:05:31,Zone_08,2025,11,24,18,0,False,37.75,-122.46000000000001,37.75_-122.46000000000001
37.78500911673963,-122.36710901721518,ROBBERY,2025-07-07 03:43:31,Zone_16,2025,7,7,3,0,False,37.79,-122.37,37.79_-122.37
37.75911864057587,-122.46523047212266,ROBBERY,2025-08-20 09:55:31,Zone_10,2025,8,20,9,2,False,37.76,-122.47,37.76_-122.47
37.795675320760544,-122.44040113718312,BURGLARY,2025-10-30 03:43:31,Zone_09,2025,10,30,3,3,False,37.800000000000004,-122.44,37.800000000000004_-122.44
37.765769956227096,-122.42439752662536,DRUG,2025-07-23 05:22:31,Zone_04,2025,7,23,5,2,False,37.77,-122.42,37.77_-122.42
37.74921245304227,-122.38268739025553,DRUG,2026-01-21 13:53:31,Zone_12,2026,1,21,13,2,False,37.75,-122.38,37.75_-122.38
37.76014241325525,-122.45696112589458,FRAUD,2025-08-11 08:13:31,Zone_11,2025,8,11,8,0,False,37.76,-122.46000000000001,37.76_-122.46000000000001
37.75172503589224,-122.34449955800248,THEFT,2025-05-10 00:04:31,Zone_07,2025,5,10,0,5,True,37.75,-122.34,37.75_-122.34
37.82174191305004,-122.41331709869166,ASSAULT,2025-09-16 14:42:31,Zone_04,2025,9,16,14,1,False,37.82,-122.41,37.82_-122.41
37.81550190710444,-122.41316046158022,VEHICLE,2025-04-30 06:25:31,Zone_15,2025,4,30,6,2,False,37.82,-122.41,37.82_-122.41
37.80735533021723,-122.44445672760315,VANDALISM,2025-08-16 11:05:31,Zone_14,2025,8,16,11,5,True,37.81,-122.44,37.81_-122.44
37.75855500313393,-122.37670782521393,VANDALISM,2025-09-23 23:51:31,Zone_11,2025,9,23,23,1,False,37.76,-122.38,37.76_-122.38
37.81582547447518,-122.382833576715,ASSAULT,2025-04-04 01:36:31,Zone_18,2025,4,4,1,4,False,37.82,-122.38,37.82_-122.38
37.789773513887575,-122.38530972943214,OTHER,2025-11-12 02:14:31,Zone_16,2025,11,12,2,2,False,37.79,-122.39,37.79_-122.39
37.80980437591786,-122.42785313768022,VEHICLE,2026-01-24 05:56:31,Zone_18,2026,1,24,5,5,True,37.81,-122.43,37.81_-122.43
37.73087622741784,-122.36111010793442,ASSAULT,2025-07-11 18:50:31,Zone_04,2025,7,11,18,4,False,37.730000000000004,-122.36,37.730000000000004_-122.36
37.7433740557726,-122.45416544102756,FRAUD,2025-04-09 19:39:31,Zone_07,2025,4,9,19,2,False,37.74,-122.45,37.74_-122.45
37.7754115555744,-122.34614441499176,ASSAULT,2025-05-22 15:31:31,Zone_05,2025,5,22,15,3,False,37.78,-122.35000000000001,37.78_-122.35000000000001
37.80158488978178,-122.45415691993584,DRUG,2026-01-08 08:19:31,Zone_10,2026,1,8,8,3,False,37.800000000000004,-122.45,37.800000000000004_-122.45
37.77641922261383,-122.37820210703104,OTHER,2025-06-09 11:06:31,Zone_16,2025,6,9,11,0,False,37.78,-122.38,37.78_-122.38
37.79626520744937,-122.45653974275868,VANDALISM,2025-10-30 07:11:31,Zone_18,2025,10,30,7,3,False,37.800000000000004,-122.46000000000001,37.800000000000004_-122.46000000000001
37.78713759314732,-122.4297518191014,VEHICLE,2025-05-30 10:41:31,Zone_07,2025,5,30,10,4,False,37.79,-122.43,37.79_-122.43
37.8075619380012,-122.389504481383,THEFT,2025-05-24 15:56:31,Zone_02,2025,5,24,15,5,True,37.81,-122.39,37.81_-122.39
37.79401058700539,-122.36192104206144,VEHICLE,2025-12-07 22:32:31,Zone_18,2025,12,7,22,6,True,37.79,-122.36,37.79_-122.36
37.76056089128744,-122.45519040251594,THEFT,2025-07-22 16:20:31,Zone_11,2025,7,22,16,1,False,37.76,-122.46000000000001,37.76_-122.46000000000001
37.82179443971743,-122.38730630782028,ROBBERY,2025-11-12 16:34:31,Zone_08,2025,11,12,16,2,False,37.82,-122.39,37.82_-122.39
37.73758728280631,-122.40552597812352,BURGLARY,2025-04-19 09:48:31,Zone_15,2025,4,19,9,5,True,37.74,-122.41,37.74_-122.41
37.74422909894662,-122.4568032062718,VANDALISM,2025-11-18 05:46:31,Zone_10,2025,11,18,5,1,False,37.74,-122.46000000000001,37.74_-122.46000000000001
37.74872094354756,-122.43609878739936,ASSAULT,2025-10-30 17:49:31,Zone_07,2025,10,30,17,3,False,37.75,-122.44,37.75_-122.44
37.75353135373916,-122.44947135176474,DRUG,2025-02-07 15:01:31,Zone_13,2025,2,7,15,4,False,37.75,-122.45,37.75_-122.45
37.79321755632398,-122.48655007140488,THEFT,2025-04-16 13:09:31,Zone_11,2025,4,16,13,2,False,37.79,-122.49000000000001,37.79_-122.49000000000001
37.74819018386495,-122.36760050364668,THEFT,2026-01-21 03:54:31,Zone_07,2026,1,21,3,2,False,37.75,-122.37,37.75_-122.37
37.77206987668912,-122.35043243203434,DRUG,2025-04-13 17:14:31,Zone_19,2025,4,13,17,6,True,37.77,-122.35000000000001,37.77_-122.35000000000001
37.74290088529657,-122.44672074832498,THEFT,2025-08-18 12:03:31,Zone_07,2025,8,18,12,0,False,37.74,-122.45,37.74_-122.45
37.81169666420021,-122.41944751545756,VANDALISM,2026-01-24 18:59:31,Zone_06,2026,1,24,18,5,True,37.81,-122.42,37.81_-122.42
37.82163281113535,-122.4541101600628,BURGLARY,2025-06-28 12:58:31,Zone_18,2025,6,28,12,5,True,37.82,-122.45,37.82_-122.45
37.79992718294718,-122.4468066524336,THEFT,2026-01-19 07:58:31,Zone_18,2026,1,19,7,0,False,37.800000000000004,-122.45,37.800000000000004_-122.45
37.80804384289546,-122.38118685548208,BURGLARY,2025-06-21 10:22:31,Zone_05,2025,6,21,10,5,True,37.81,-122.38,37.81_-122.38
37.79653935909117,-122.46342806871372,THEFT,2025-04-26 11:36:31,Zone_14,2025,4,26,11,5,True,37.800000000000004,-122.46000000000001,37.800000000000004_-122.46000000000001
37.754088644424655,-122.45228428547358,FRAUD,2025-02-04 12:00:31,Zone_01,2025,2,4,12,1,False,37.75,-122.45,37.75_-122.45
37.81227946904199,-122.41912694366891,BURGLARY,2025-06-26 02:46:31,Zone_01,2025,6,26,2,3,False,37.81,-122.42,37.81_-122.42
37.74951761595011,-122.38179700856853,FRAUD,2025-12-16 03:48:31,Zone_03,2025,12,16,3,1,False,37.75,-122.38,37.75_-122.38
37.7962195155861,-122.46017774734317,VANDALISM,2025-11-19 05:18:31,Zone_20,2025,11,19,5,2,False,37.800000000000004,-122.46000000000001,37.800000000000004_-122.46000000000001
37.74644994724965,-122.45028411137886,ASSAULT,2026-01-18 12:09:31,Zone_13,2026,1,18,12,6,True,37.75,-122.45,37.75_-122.45
37.76523300689007,-122.38746878850516,THEFT,2025-06-29 03:23:31,Zone_16,2025,6,29,3,6,True,37.77,-122.39,37.77_-122.39
37.790086809364766,-122.37747754746732,ASSAULT,2025-08-08 02:33:31,Zone_06,2025,8,8,2,4,False,37.79,-122.38,37.79_-122.38
37.7804870814199,-122.3894708194396,VANDALISM,2025-06-14 16:49:31,Zone_13,2025,6,14,16,5,True,37.78,-122.39,37.78_-122.39
37.78883748005428,-122.44370018284572,BURGLARY,2025-06-04 11:38:31,Zone_02,2025,6,4,11,2,False,37.79,-122.44,37.79_-122.44
37.80431345617323,-122.42021044208543,BURGLARY,2025-12-16 12:08:31,Zone_20,2025,12,16,12,1,False,37.800000000000004,-122.42,37.800000000000004_-122.42
37.743855550853695,-122.36056431266928,BURGLARY,2025-04-08 03:15:31,Zone_09,2025,4,8,3,1,False,37.74,-122.36,37.74_-122.36
37.737264794695896,-122.4619173117195,ASSAULT,2025-04-30 22:02:31,Zone_02,2025,4,30,22,2,False,37.74,-122.46000000000001,37.74_-122.46000000000001
37.80573578224981,-122.43619122886084,DRUG,2025-03-29 11:18:31,Zone_12,2025,3,29,11,5,True,37.81,-122.44,37.81_-122.44
37.74009801824741,-122.4748523017863,FRAUD,2026-01-15 12:11:31,Zone_11,2026,1,15,12,3,False,37.74,-122.47,37.74_-122.47
37.80670512572572,-122.37455948668112,THEFT,2025-06-28 10:23:31,Zone_06,2025,6,28,10,5,True,37.81,-122.37,37.81_-122.37
37.74821875544217,-122.36473955192083,THEFT,2025-11-21 17:14:31,Zone_07,2025,11,21,17,4,False,37.75,-122.36,37.75_-122.36
37.7579258432486,-122.38235763339158,VEHICLE,2025-08-19 03:39:31,Zone_10,2025,8,19,3,1,False,37.76,-122.38,37.76_-122.38
37.791086031221504,-122.4410705304272,ASSAULT,2025-05-28 21:59:31,Zone_07,2025,5,28,21,2,False,37.79,-122.44,37.79_-122.44
37.81035574546268,-122.45085368609902,VANDALISM,2025-06-04 21:17:31,Zone_04,2025,6,4,21,2,False,37.81,-122.45,37.81_-122.45
37.74042221150011,-122.45982520153072,FRAUD,2025-06-22 00:39:31,Zone_09,2025,6,22,0,6,True,37.74,-122.46000000000001,37.74_-122.46000000000001
37.743911947609895,-122.39746729704068,THEFT,2025-10-25 13:48:31,Zone_19,2025,10,25,13,5,True,37.74,-122.4,37.74_-122.4
37.72841569920485,-122.40813943713718,FRAUD,2025-08-28 20:30:31,Zone_15,2025,8,28,20,3,False,37.730000000000004,-122.41,37.730000000000004_-122.41
37.74726025483237,-122.35438173421252,DRUG,2025-06-07 17:01:31,Zone_13,2025,6,7,17,5,True,37.75,-122.35000000000001,37.75_-122.35000000000001
37.80577587474655,-122.464226381698,FRAUD,2025-05-31 21:58:31,Zone_09,2025,5,31,21,5,True,37.81,-122.46000000000001,37.81_-122.46000000000001
37.7968523950846,-122.38288654575348,THEFT,2025-12-12 21:20:31,Zone_12,2025,12,12,21,4,False,37.800000000000004,-122.38,37.800000000000004_-122.38
37.80858634222266,-122.40855272215548,THEFT,2025-08-05 21:57:31,Zone_01,2025,8,5,21,1,False,37.81,-122.41,37.81_-122.41
37.799459158892574,-122.4527443801722,THEFT,2026-01-11 02:33:31,Zone_15,2026,1,11,2,6,True,37.800000000000004,-122.45,37.800000000000004_-122.45
37.75188165303721,-122.45914186748595,BURGLARY,2025-08-23 10:09:31,Zone_08,2025,8,23,10,5,True,37.75,-122.46000000000001,37.75_-122.46000000000001
37.7588990314641,-122.45789709472548,BURGLARY,2025-07-13 05:58:31,Zone_01,2025,7,13,5,6,True,37.76,-122.46000000000001,37.76_-122.46000000000001
37.75234117210004,-122.43439555460203,VEHICLE,2026-01-04 21:31:31,Zone_16,2026,1,4,21,6,True,37.75,-122.43,37.75_-122.43
37.7659292802944,-122.44445650784428,ASSAULT,2026-01-01 13:10:31,Zone_16,2026,1,1,13,3,False,37.77,-122.44,37.77_-122.44
37.75418964280464,-122.37360193205788,OTHER,2025-05-06 05:44:31,Zone_08,2025,5,6,5,1,False,37.75,-122.37,37.75_-122.37
37.75654687840616,-122.3783007369059,VEHICLE,2025-02-26 05:08:31,Zone_09,2025,2,26,5,2,False,37.76,-122.38,37.76_-122.38
37.73037141748337,-122.4140794138113,VEHICLE,2025-11-03 15:06:31,Zone_12,2025,11,3,15,0,False,37.730000000000004,-122.41,37.730000000000004_-122.41
37.8224244535284,-122.34953443341736,THEFT,2025-12-19 05:59:31,Zone_10,2025,12,19,5,4,False,37.82,-122.35000000000001,37.82_-122.35000000000001
37.758710758568256,-122.45166819424458,DOMESTIC,2025-02-11 09:41:31,Zone_14,2025,2,11,9,1,False,37.76,-122.45,37.76_-122.45
37.76392879086632,-122.47848623305806,OTHER,2025-06-15 09:40:31,Zone_18,2025,6,15,9,6,True,37.76,-122.48,37.76_-122.48
37.79312441717279,-122.3958981883493,FRAUD,2025-04-04 18:11:31,Zone_15,2025,4,4,18,4,False,37.79,-122.4,37.79_-122.4
37.81574101072686,-122.37720640288914,ROBBERY,2025-09-24 18:26:31,Zone_08,2025,9,24,18,2,False,37.82,-122.38,37.82_-122.38
37.76192930664413,-122.46047726002968,THEFT,2026-01-07 07:28:31,Zone_09,2026,1,7,7,2,False,37.76,-122.46000000000001,37.76_-122.46000000000001
37.7991881375455,-122.45485951347855,BURGLARY,2025-04-10 01:32:31,Zone_02,2025,4,10,1,3,False,37.800000000000004,-122.45,37.800000000000004_-122.45
37.76836781483165,-122.46547405865866,DRUG,2025-05-03 10:37:31,Zone_05,2025,5,3,10,5,True,37.77,-122.47,37.77_-122.47
37.74548873107666,-122.4461470446948,DOMESTIC,2026-01-16 22:44:31,Zone_06,2026,1,16,22,4,False,37.75,-122.45,37.75_-122.45
37.76550511800766,-122.46054100289751,DOMESTIC,2025-07-14 15:26:31,Zone_15,2025,7,14,15,0,False,37.77,-122.46000000000001,37.77_-122.46000000000001
37.7732402236523,-122.4776546105906,ASSAULT,2025-05-10 22:55:31,Zone_19,2025,5,10,22,5,True,37.77,-122.48,37.77_-122.48
